id,date,gender,age,steps,calories,distance
621e2eaf67b776a2406b14ac,2021-12-22,FEMALE,>=30,13030.0,2026.96,9026.6
621e2eaf67b776a2406b14ac,2021-12-23,FEMALE,>=30,8829.0,1923.75,6110.1
621e2eaf67b776a2406b14ac,2021-12-24,FEMALE,>=30,12139.0,2032.09,8395.2
621e2eaf67b776a2406b14ac,2021-12-25,FEMALE,>=30,10822.0,2099.39,7550.4
621e2eaf67b776a2406b14ac,2021-12-26,FEMALE,>=30,18280.0,2169.1,12858.0
621e2eaf67b776a2406b14ac,2021-12-27,FEMALE,>=30,25858.0,2713.27,17991.4
621e2eaf67b776a2406b14ac,2021-12-28,FEMALE,>=30,12844.0,2072.44,8886.1
621e2eaf67b776a2406b14ac,2021-12-29,FEMALE,>=30,21764.0,2437.53,15110.1
621e2eaf67b776a2406b14ac,2021-12-30,FEMALE,>=30,19116.0,2342.3,13245.6
621e2eaf67b776a2406b14ac,2021-12-31,FEMALE,>=30,17261.0,2605.9700000000003,11953.9
621e2eaf67b776a2406b14ac,2022-01-01,FEMALE,>=30,15142.0,2241.54,10483.4
621e2eaf67b776a2406b14ac,2022-01-02,FEMALE,>=30,19615.0,2396.0,13589.9
621e2eaf67b776a2406b14ac,2022-01-03,FEMALE,>=30,12435.0,2022.28,8648.4
621e2eaf67b776a2406b14ac,2022-01-04,FEMALE,>=30,26758.0,2662.54,18544.7
621e2eaf67b776a2406b14ac,2022-01-05,FEMALE,>=30,17904.0,2327.42,12403.9
621e2eaf67b776a2406b14ac,2022-01-06,FEMALE,>=30,18562.0,2297.27,12861.8
621e2eaf67b776a2406b14ac,2022-01-07,FEMALE,>=30,13126.0,2035.5,9093.6
621e2eaf67b776a2406b14ac,2022-01-08,FEMALE,>=30,22470.0,2319.13,15542.1
621e2eaf67b776a2406b14ac,2022-01-09,FEMALE,>=30,12773.0,2189.54,8837.3
621e2eaf67b776a2406b14ac,2022-01-10,FEMALE,>=30,14666.0,2092.29,10161.1
621e2eaf67b776a2406b14ac,2022-01-11,FEMALE,>=30,15394.0,2135.09,10675.4
621e2eaf67b776a2406b14ac,2022-01-12,FEMALE,>=30,21579.0,2412.79,14946.7
621e2eaf67b776a2406b14ac,2022-01-13,FEMALE,>=30,18387.0,2337.84,12526.2
621e2eaf67b776a2406b14ac,2022-01-14,FEMALE,>=30,15386.0,2231.69,10685.3
621e2eaf67b776a2406b14ac,2022-01-15,FEMALE,>=30,16114.0,2215.5,11468.2
621e2eaf67b776a2406b14ac,2022-01-16,FEMALE,>=30,25466.0,2501.99,17636.7
621e2eaf67b776a2406b14ac,2022-01-17,FEMALE,>=30,16618.0,2286.29,11591.8
621e2ef567b776a24099f889,2021-11-15,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-16,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-17,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-18,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-19,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-20,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-21,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-22,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-23,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-24,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-25,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-26,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-27,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-28,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-29,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-11-30,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-12-01,MALE,<30,16618.0,2347.94,11591.8
621e2ef567b776a24099f889,2021-12-02,MALE,<30,16618.0,2605.56,11591.8
621e2ef567b776a24099f889,2021-12-03,MALE,<30,16618.0,2392.12,11591.8
621e2ef567b776a24099f889,2021-12-04,MALE,<30,16618.0,1844.22,11591.8
621e2ef567b776a24099f889,2021-12-05,MALE,<30,16618.0,2178.6,11591.8
621e2ef567b776a24099f889,2021-12-06,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-12-07,MALE,<30,16618.0,1843.33,11591.8
621e2ef567b776a24099f889,2021-12-08,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-12-09,MALE,<30,16618.0,1843.2,11591.8
621e2ef567b776a24099f889,2021-12-10,MALE,<30,16618.0,1843.96,11591.8
621e2ef567b776a24099f889,2021-12-11,MALE,<30,16618.0,2258.9,11591.8
621e2ef567b776a24099f889,2021-12-12,MALE,<30,16618.0,3347.56,11591.8
621e2ef567b776a24099f889,2021-12-13,MALE,<30,16618.0,3103.4,11591.8
621e2ef567b776a24099f889,2021-12-14,MALE,<30,16618.0,1828.93,11591.8
621e2ef567b776a24099f889,2021-12-15,MALE,<30,16618.0,2785.53,11591.8
621e2ef567b776a24099f889,2021-12-16,MALE,<30,16618.0,2755.78,11591.8
621e2ef567b776a24099f889,2021-12-17,MALE,<30,16618.0,2221.8,11591.8
621e2ef567b776a24099f889,2021-12-18,MALE,<30,16618.0,3159.65,11591.8
621e2ef567b776a24099f889,2021-12-19,MALE,<30,16618.0,2544.99,11591.8
621e2ef567b776a24099f889,2021-12-20,MALE,<30,16618.0,1829.84,11591.8
621e2ef567b776a24099f889,2021-12-21,MALE,<30,16618.0,1829.32,11591.8
621e2ef567b776a24099f889,2021-12-22,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2021-12-23,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2021-12-24,MALE,<30,16618.0,1829.32,11591.8
621e2ef567b776a24099f889,2021-12-25,MALE,<30,16618.0,1829.31,11591.8
621e2ef567b776a24099f889,2021-12-26,MALE,<30,16618.0,1830.33,11591.8
621e2ef567b776a24099f889,2021-12-27,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2021-12-28,MALE,<30,16618.0,1829.82,11591.8
621e2ef567b776a24099f889,2021-12-29,MALE,<30,16618.0,1836.7,11591.8
621e2ef567b776a24099f889,2021-12-30,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2021-12-31,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-01,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-02,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-03,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-04,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-05,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-06,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-07,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-08,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-09,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-10,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-11,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-12,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-13,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-14,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-15,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-16,MALE,<30,16618.0,1828.8,11591.8
621e2ef567b776a24099f889,2022-01-17,MALE,<30,16618.0,1828.8,11591.8
621e2f1b67b776a240b3d87c,2021-11-15,FEMALE,>=30,10125.0,1582.74,6308.9
621e2f1b67b776a240b3d87c,2021-11-16,FEMALE,>=30,8250.0,1461.45,5132.4
621e2f1b67b776a240b3d87c,2021-11-17,FEMALE,>=30,12192.0,1676.05,7588.1
621e2f1b67b776a240b3d87c,2021-11-18,FEMALE,>=30,8847.0,1522.59,5480.7
621e2f1b67b776a240b3d87c,2021-11-19,FEMALE,>=30,7416.0,1469.39,4579.2
621e2f1b67b776a240b3d87c,2021-11-20,FEMALE,>=30,10344.0,1677.56,6417.6
621e2f1b67b776a240b3d87c,2021-11-21,FEMALE,>=30,7795.0,1546.97,4845.4
621e2f1b67b776a240b3d87c,2021-11-22,FEMALE,>=30,8017.0,1657.49,4878.7
621e2f1b67b776a240b3d87c,2021-11-23,FEMALE,>=30,8036.0,1451.8,4999.5
621e2f1b67b776a240b3d87c,2021-11-24,FEMALE,>=30,8647.0,1501.34,5265.5
621e2f1b67b776a240b3d87c,2021-11-25,FEMALE,>=30,7971.0,1495.78,4957.9
621e2f1b67b776a240b3d87c,2021-11-26,FEMALE,>=30,11074.0,1669.7,6887.9
621e2f1b67b776a240b3d87c,2021-11-27,FEMALE,>=30,11427.0,1674.48,7088.0
621e2f1b67b776a240b3d87c,2021-11-28,FEMALE,>=30,12794.0,1716.87,7941.2
621e2f1b67b776a240b3d87c,2021-11-29,FEMALE,>=30,11432.0,1719.71,7067.4
621e2f1b67b776a240b3d87c,2021-11-30,FEMALE,>=30,8200.0,1432.06,5100.3
621e2f1b67b776a240b3d87c,2021-12-01,FEMALE,>=30,12620.0,1710.69,7664.3
621e2f1b67b776a240b3d87c,2021-12-02,FEMALE,>=30,10957.0,1673.93,6815.7
621e2f1b67b776a240b3d87c,2021-12-03,FEMALE,>=30,13176.0,1784.81,8194.0
621e2f1b67b776a240b3d87c,2021-12-04,FEMALE,>=30,6956.0,1507.25,4326.0
621e2f1b67b776a240b3d87c,2021-12-05,FEMALE,>=30,4058.0,1342.64,2520.2
621e2f1b67b776a240b3d87c,2021-12-06,FEMALE,>=30,6905.0,1469.24,4290.9
621e2f1b67b776a240b3d87c,2021-12-07,FEMALE,>=30,5361.0,1410.6699999999998,3331.4
621e2f1b67b776a240b3d87c,2021-12-08,FEMALE,>=30,5208.0,1407.51,3234.3
621e2f1b67b776a240b3d87c,2021-12-09,FEMALE,>=30,5509.0,1382.02,3423.0
621e2f1b67b776a240b3d87c,2021-12-10,FEMALE,>=30,4205.0,1308.54,2612.7
621e2f1b67b776a240b3d87c,2021-12-11,FEMALE,>=30,3199.0,1262.96,1986.8
621e2f1b67b776a240b3d87c,2021-12-12,FEMALE,>=30,3399.0,1235.61,2108.5
621e2f1b67b776a240b3d87c,2021-12-13,FEMALE,>=30,4486.0,1433.78,2788.2
621e2f1b67b776a240b3d87c,2021-12-14,FEMALE,>=30,4486.0,996.97,2788.2
621e2f1b67b776a240b3d87c,2021-12-15,FEMALE,>=30,2638.0,1269.04,1637.2
621e2f1b67b776a240b3d87c,2021-12-16,FEMALE,>=30,4212.0,1363.36,2616.2
621e2f1b67b776a240b3d87c,2021-12-17,FEMALE,>=30,5211.0,1368.83,3237.9
621e2f1b67b776a240b3d87c,2021-12-18,FEMALE,>=30,4992.0,1391.08,3102.0
621e2f1b67b776a240b3d87c,2021-12-19,FEMALE,>=30,4132.0,1334.9299999999998,2566.5
621e2f1b67b776a240b3d87c,2021-12-20,FEMALE,>=30,3908.0,1351.53,2427.5
621e2f1b67b776a240b3d87c,2021-12-21,FEMALE,>=30,2628.0,1221.38,1627.4
621e2f1b67b776a240b3d87c,2021-12-22,FEMALE,>=30,4341.0,1337.91,2695.5
621e2f1b67b776a240b3d87c,2021-12-23,FEMALE,>=30,4582.0,1346.73,2842.0
621e2f1b67b776a240b3d87c,2021-12-24,FEMALE,>=30,4357.0,1359.82,2704.4
621e2f1b67b776a240b3d87c,2021-12-25,FEMALE,>=30,4513.0,1359.01,2804.2
621e2f1b67b776a240b3d87c,2021-12-26,FEMALE,>=30,2646.0,1268.78,1642.6
621e2f1b67b776a240b3d87c,2021-12-27,FEMALE,>=30,3985.0,1284.94,2475.4
621e2f1b67b776a240b3d87c,2021-12-28,FEMALE,>=30,3153.0,1274.98,1957.2
621e2f1b67b776a240b3d87c,2021-12-29,FEMALE,>=30,3863.0,1326.0,2398.4
621e2f1b67b776a240b3d87c,2021-12-30,FEMALE,>=30,2486.0,1250.1,1543.0
621e2f1b67b776a240b3d87c,2021-12-31,FEMALE,>=30,2651.0,1254.08,1643.6
621e2f1b67b776a240b3d87c,2022-01-01,FEMALE,>=30,4802.0,1491.17,2981.5
621e2f1b67b776a240b3d87c,2022-01-02,FEMALE,>=30,3978.0,1308.6,2471.9
621e2f1b67b776a240b3d87c,2022-01-03,FEMALE,>=30,4469.0,1393.75,2777.7
621e2f1b67b776a240b3d87c,2022-01-04,FEMALE,>=30,3588.0,1307.63,2225.0
621e2f1b67b776a240b3d87c,2022-01-05,FEMALE,>=30,3876.0,1374.31,2406.7
621e2f1b67b776a240b3d87c,2022-01-06,FEMALE,>=30,6910.0,1591.44,4293.9
621e2f1b67b776a240b3d87c,2022-01-07,FEMALE,>=30,4056.0,1374.19,2520.8
621e2f1b67b776a240b3d87c,2022-01-08,FEMALE,>=30,6532.0,1502.4199999999998,4060.3
621e2f1b67b776a240b3d87c,2022-01-09,FEMALE,>=30,5690.0,1544.57,3535.4
621e2f1b67b776a240b3d87c,2022-01-10,FEMALE,>=30,6951.0,1563.11,4321.1
621e2f1b67b776a240b3d87c,2022-01-11,FEMALE,>=30,6099.0,1480.02,3792.1
621e2f1b67b776a240b3d87c,2022-01-12,FEMALE,>=30,7631.0,1563.56,4744.2
621e2f1b67b776a240b3d87c,2022-01-13,FEMALE,>=30,5508.0,1496.11,3388.6
621e2f1b67b776a240b3d87c,2022-01-14,FEMALE,>=30,5882.0,1370.56,3654.5
621e2f1b67b776a240b3d87c,2022-01-15,FEMALE,>=30,8389.0,1546.44,5214.4
621e2f1b67b776a240b3d87c,2022-01-16,FEMALE,>=30,6382.0,1451.37,3964.8
621e2f1b67b776a240b3d87c,2022-01-17,FEMALE,>=30,8213.0,1574.41,5104.1
621e2f5767b776a240d8f9d6,2021-11-15,FEMALE,<30,11000.0,2100.51,7416.4
621e2f5767b776a240d8f9d6,2021-11-16,FEMALE,<30,13661.0,2100.69,9224.3
621e2f5767b776a240d8f9d6,2021-11-17,FEMALE,<30,16756.0,2302.02,11309.4
621e2f5767b776a240d8f9d6,2021-11-18,FEMALE,<30,9364.0,2091.06,6511.4
621e2f5767b776a240d8f9d6,2021-11-19,FEMALE,<30,8667.0,2051.37,5856.2
621e2f5767b776a240d8f9d6,2021-11-20,FEMALE,<30,6474.0,1928.16,4371.7
621e2f5767b776a240d8f9d6,2021-11-21,FEMALE,<30,17413.0,2374.47,11769.9
621e2f5767b776a240d8f9d6,2021-11-22,FEMALE,<30,5508.0,1931.22,3715.3
621e2f5767b776a240d8f9d6,2021-11-23,FEMALE,<30,12661.0,2291.94,8555.7
621e2f5767b776a240d8f9d6,2021-11-24,FEMALE,<30,3899.0,1740.24,2630.5
621e2f5767b776a240d8f9d6,2021-11-25,FEMALE,<30,18491.0,2467.8,12481.9
621e2f5767b776a240d8f9d6,2021-11-26,FEMALE,<30,11127.0,1978.65,7587.9
621e2f5767b776a240d8f9d6,2021-11-27,FEMALE,<30,13048.0,2125.89,8819.2
621e2f5767b776a240d8f9d6,2021-11-28,FEMALE,<30,22113.0,2591.28,15242.9
621e2f5767b776a240d8f9d6,2021-11-29,FEMALE,<30,11438.0,2136.15,7730.3
621e2f5767b776a240d8f9d6,2021-11-30,FEMALE,<30,21921.0,2714.13,14820.1
621e2f5767b776a240d8f9d6,2021-12-01,FEMALE,<30,1134.0,1396.08,765.6
621e2f5767b776a240d8f9d6,2021-12-02,FEMALE,<30,19718.0,3082.5,13284.5
621e2f5767b776a240d8f9d6,2021-12-03,FEMALE,<30,21500.0,3361.05,14440.4
621e2f5767b776a240d8f9d6,2021-12-04,FEMALE,<30,10927.0,2132.91,7702.0
621e2f5767b776a240d8f9d6,2021-12-05,FEMALE,<30,7077.0,1851.84,4781.2
621e2f5767b776a240d8f9d6,2021-12-06,FEMALE,<30,13857.0,2185.47,9365.3
621e2f5767b776a240d8f9d6,2021-12-07,FEMALE,<30,19668.0,2578.5,13282.2
621e2f5767b776a240d8f9d6,2021-12-08,FEMALE,<30,7.0,1360.8,4.7
621e2f5767b776a240d8f9d6,2021-12-09,FEMALE,<30,0.0,1296.18,0.0
621e2f5767b776a240d8f9d6,2021-12-10,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-11,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-12,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-13,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-14,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-15,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-16,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-17,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-18,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-19,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-20,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-21,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-22,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-23,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-24,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-25,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-26,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-27,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-28,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-29,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-30,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2021-12-31,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-01,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-02,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-03,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-04,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-05,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-06,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-07,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-08,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-09,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-10,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-11,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-12,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-13,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-14,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-15,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-16,FEMALE,<30,0.0,1296.0,0.0
621e2f5767b776a240d8f9d6,2022-01-17,FEMALE,<30,0.0,1296.0,0.0
621e2ff067b776a2403eb737,2021-11-15,FEMALE,<30,0.0,1296.0,0.0
621e2ff067b776a2403eb737,2021-11-16,FEMALE,<30,0.0,1612.8000000000002,0.0
621e2ff067b776a2403eb737,2021-11-17,FEMALE,<30,3334.0,2163.53,2225.7
621e2ff067b776a2403eb737,2021-11-18,FEMALE,<30,10499.0,2501.4500000000003,7015.7
621e2ff067b776a2403eb737,2021-11-19,FEMALE,<30,7689.0,2398.92,5139.6
621e2ff067b776a2403eb737,2021-11-20,FEMALE,<30,7919.0,2329.29,5293.7
621e2ff067b776a2403eb737,2021-11-21,FEMALE,<30,6445.0,2465.64,4303.2
621e2ff067b776a2403eb737,2021-11-22,FEMALE,<30,8865.0,2546.17,5764.0
621e2ff067b776a2403eb737,2021-11-23,FEMALE,<30,7157.0,2303.24,4536.8
621e2ff067b776a2403eb737,2021-11-24,FEMALE,<30,6605.0,2272.54,4365.6
621e2ff067b776a2403eb737,2021-11-25,FEMALE,<30,6195.0,2279.44,4139.5
621e2ff067b776a2403eb737,2021-11-26,FEMALE,<30,12153.0,2840.53,8321.1
621e2ff067b776a2403eb737,2021-11-27,FEMALE,<30,15988.0,3243.13,10618.4
621e2ff067b776a2403eb737,2021-11-28,FEMALE,<30,10310.0,2675.99,6546.6
621e2ff067b776a2403eb737,2021-11-29,FEMALE,<30,10291.0,2790.29,6394.7
621e2ff067b776a2403eb737,2021-11-30,FEMALE,<30,8930.0,2530.09,5874.2
621e2ff067b776a2403eb737,2021-12-01,FEMALE,<30,3900.0,2082.1600000000003,2605.3
621e2ff067b776a2403eb737,2021-12-02,FEMALE,<30,4098.0,2070.79,2737.5
621e2ff067b776a2403eb737,2021-12-03,FEMALE,<30,8419.0,2824.9100000000003,5502.2
621e2ff067b776a2403eb737,2021-12-04,FEMALE,<30,11218.0,2684.87,7328.2
621e2ff067b776a2403eb737,2021-12-05,FEMALE,<30,8867.0,2570.69,5924.1
621e2ff067b776a2403eb737,2021-12-06,FEMALE,<30,9305.0,2563.88,5717.8
621e2ff067b776a2403eb737,2021-12-07,FEMALE,<30,8403.0,2630.31,5251.1
621e2ff067b776a2403eb737,2021-12-08,FEMALE,<30,6596.0,2310.1800000000003,4406.7
621e2ff067b776a2403eb737,2021-12-09,FEMALE,<30,6874.0,2237.21,4594.8
621e2ff067b776a2403eb737,2021-12-10,FEMALE,<30,12096.0,2870.57,7987.2
621e2ff067b776a2403eb737,2021-12-11,FEMALE,<30,12080.0,2953.1,8029.9
621e2ff067b776a2403eb737,2021-12-12,FEMALE,<30,6858.0,2352.9300000000003,4580.9
621e2ff067b776a2403eb737,2021-12-13,FEMALE,<30,5908.0,2306.98,3946.0
621e2ff067b776a2403eb737,2021-12-14,FEMALE,<30,8518.0,2647.8,5663.9
621e2ff067b776a2403eb737,2021-12-15,FEMALE,<30,7564.0,2634.29,4939.7
621e2ff067b776a2403eb737,2021-12-16,FEMALE,<30,8687.0,2469.23,5807.0
621e2ff067b776a2403eb737,2021-12-17,FEMALE,<30,7905.0,2428.55,5280.3
621e2ff067b776a2403eb737,2021-12-18,FEMALE,<30,15282.0,3072.48,10146.1
621e2ff067b776a2403eb737,2021-12-19,FEMALE,<30,7989.0,2500.59,5335.7
621e2ff067b776a2403eb737,2021-12-20,FEMALE,<30,7164.0,2526.9,4786.7
621e2ff067b776a2403eb737,2021-12-21,FEMALE,<30,3605.0,2141.35,2405.1
621e2ff067b776a2403eb737,2021-12-22,FEMALE,<30,6494.0,2436.54,4340.5
621e2ff067b776a2403eb737,2021-12-23,FEMALE,<30,8664.0,2598.9,5788.9
621e2ff067b776a2403eb737,2021-12-24,FEMALE,<30,6704.0,2645.61,4476.0
621e2ff067b776a2403eb737,2021-12-25,FEMALE,<30,6380.0,2451.55,4258.8
