attribute,mechanism,eps,n_users,mean,rmse,nrmse
calories,laplace,4,2,33.679759381946106,1509.7937597357727,1.051296838148478
calories,laplace,8,1,38.46929532889756,1054.2853854155542,0.5267511242191781
calories,laplace,8,2,51.592829897539204,758.1669567674193,0.508631534722547
calories,laplace,16,1,23.462016109943953,528.7592884905223,0.30798813459577157
calories,laplace,16,2,-24.13958049766743,366.4092255618901,0.2562288346259626
calories,laplace,32,1,20.013728413219418,262.1598375924804,0.17818880962740652
calories,laplace,32,2,3.969314636210515,185.8533997339011,0.11686310520171853
calories,laplace,64,1,-2.221258318683481,131.59839251912857,0.0968690593603813
calories,laplace,64,2,5.751617560163237,105.19968156055202,0.0606686046033809
calories,piecewise_sub,1,1,-827.9035876839725,5803.900838894204,inf
calories,piecewise_sub,1,2,120.46904577696853,4165.348214688011,3.073107102817038
calories,piecewise_sub,2,1,-108.72812362744875,2692.265923502473,inf
calories,piecewise_sub,2,2,125.09265164415801,1797.8083630911246,1.258700671598725
calories,piecewise_sub,4,1,-16.548175940880476,853.27643012563,0.48348281081231087
calories,piecewise_sub,4,2,22.793337977460375,654.4624242356898,0.5292117199368171
calories,piecewise_sub,8,1,0.7933143360808657,224.7292957320295,0.10849171034943186
calories,piecewise_sub,8,2,-3.783410856084548,113.14864422779809,0.06507283452488255
calories,piecewise_sub,16,1,0.03478530945432774,8.412417755567052,0.0042847215344364075
calories,piecewise_sub,16,2,0.07780806928252915,5.756614929101398,0.0036910922598089326
calories,piecewise_sub,32,1,0.00038542196939381765,0.04098461230532098,2.5035924792462187e-05
calories,piecewise_sub,32,2,-0.001438889174978719,0.028658095599597134,1.697188628722755e-05
calories,piecewise_sub,64,1,1.4492707549607077e-07,9.55597022716911e-07,inf
calories,piecewise_sub,64,2,-3.2375973546550087e-08,6.765148548296311e-07,3.159836379973487e-10
distance,laplace,1,1,237.9404220193127,21560.50094272744,1.7498197820630659
distance,laplace,1,2,-736.9773099654285,16508.63009171575,1.6513936938627036
distance,laplace,2,1,-586.2849471737721,11205.044387879054,inf
distance,laplace,2,2,302.2120368951275,7756.452320843598,0.7447337951051669
distance,laplace,4,1,84.4457847545647,5240.990704716072,inf
distance,laplace,4,2,-117.39021166486607,3774.816922144602,0.3365770651864649
distance,laplace,8,1,10.43049434786135,2629.03487958168,0.21233340297877473
distance,laplace,8,2,-78.92869279367183,1905.1257493194305,0.1994111945837897
distance,laplace,16,1,-10.923378259059197,1275.102145144337,inf
distance,laplace,16,2,1.6984493154839413,895.7727410247917,0.08487963128720447
distance,laplace,32,1,-18.76734293655232,684.2216293293949,inf
distance,laplace,32,2,-19.84617208299876,475.81984603514746,0.04070120398030692
distance,laplace,64,1,5.249444486097391,305.4063957069388,inf
distance,laplace,64,2,6.621270164426082,254.36212941478794,0.023201063648807693
distance,piecewise_sub,1,1,726.5767835484247,15596.364007393116,1.1870182912358465
distance,piecewise_sub,1,2,-202.4351572116317,10765.8874786993,1.0917967056509317
distance,piecewise_sub,2,1,75.23665391360517,6958.0656370947645,0.5276695296773353
distance,piecewise_sub,2,2,-148.77546691400875,4632.195148438646,0.5588996434334822
distance,piecewise_sub,4,1,16.19086947013659,2494.8633681020733,0.2422811488436268
distance,piecewise_sub,4,2,-27.922110946010065,1769.5701818943785,0.17997231742227693
distance,piecewise_sub,8,1,-20.47738307517386,302.62734443270165,0.022014190017057268
distance,piecewise_sub,8,2,-23.940877064863248,237.0119957434553,0.02195390432792878
distance,piecewise_sub,16,1,0.5808852700435962,20.601797329188177,0.0017774474403288803
distance,piecewise_sub,16,2,0.3664293705634785,14.581216322788157,0.001513074070460966
distance,piecewise_sub,32,1,0.00258608471298885,0.1019031543969285,inf
distance,piecewise_sub,32,2,3.754470637482646e-05,0.07848289430867153,7.422209240378055e-06
distance,piecewise_sub,64,1,7.109006535319096e-08,2.3250745166132115e-06,1.9498008270635653e-10
distance,piecewise_sub,64,2,2.2437708883937814e-08,1.709976542683431e-06,1.758804585012941e-10
