attribute,mechanism,eps,n_users,mean,rmse,nrmse
steps,laplace,2,60,-25.11958658438987,1804.1062031057884,0.37113832627645904
steps,laplace,2,61,-20.062447132413098,1783.3357260299651,0.36795445290660816
steps,laplace,2,62,-31.26100593224016,1812.8612268541453,0.37534678570567115
steps,laplace,2,63,-13.691083340546083,1758.1107757706873,0.3613684661158373
steps,laplace,2,64,-36.29521030192967,1769.9666434563908,0.36410583537967417
steps,laplace,2,65,-53.57114324409743,1740.5243771609685,0.36379763016008054
steps,laplace,2,66,-4.34964844842751,1724.5257127588761,0.35631680770423124
steps,laplace,2,67,-2.0668302009307427,1707.0877304114952,0.35340319085178656
steps,laplace,2,68,-18.048252989927736,1718.0098722975893,0.3551377090375247
steps,laplace,2,69,-25.245755500270374,1701.0419028297554,0.3551553428435007
steps,laplace,2,70,-1.075146999662752,1683.954494845333,0.34937459698237405
steps,laplace,2,71,-20.326822012415363,1665.110796196876,0.34545160530869345
steps,laplace,4,1,-1.1565572069709866,6937.361936947818,inf
steps,laplace,4,2,86.07376350911008,4872.986832066596,0.41126085892490083
steps,laplace,4,3,-46.82560104267801,4060.556153886685,0.3968681872561905
steps,laplace,4,4,1.1320687905628086,3538.0069224236668,0.36574584406917937
steps,laplace,4,5,-30.225193039354746,3127.7470914026776,0.3648293893660653
steps,laplace,4,6,-1.1654786329749731,2843.19080765061,0.3499077450256935
steps,laplace,4,7,-78.32863092598075,2648.1299331022396,0.3349715192724372
steps,laplace,4,8,-2.154187645309485,2478.248901399892,0.3436069209086554
steps,laplace,4,9,-27.006056551595222,2403.254714183757,0.34371289558197415
steps,laplace,4,10,-14.213213277636136,2239.703480030339,0.3403951015183647
steps,laplace,4,11,22.698265896405196,2100.172631621792,0.3267404111390617
steps,laplace,4,12,22.541587746852237,2049.0799778112782,0.3273232617175646
steps,laplace,4,13,0.13283313619608236,1963.407129381055,0.3173035451515426
steps,laplace,4,14,-1.5483783893808265,1882.8033217015393,0.30078009555641044
steps,laplace,4,15,-0.14433572770185776,1827.1168439908695,0.3157034394734597
steps,laplace,4,16,12.833671276829541,1763.6633208416658,0.29916304364624297
steps,laplace,4,17,12.42545064557116,1677.7797081566073,0.28492684570382903
steps,laplace,4,18,-26.277661921036184,1679.749785418804,0.30559395262490685
steps,laplace,4,19,-0.030454140426244863,1632.7536261862822,0.3006032962537944
steps,laplace,4,20,5.199452937442379,1590.2859882537145,0.2923651353363269
steps,laplace,4,21,-2.0823968029781392,1539.5316755005335,0.28622671353596146
steps,laplace,4,22,12.760904035718728,1489.5592209276751,0.28494123749059314
steps,laplace,4,23,7.589701296274963,1470.020197585905,0.27898385900089373
steps,laplace,4,24,16.296280592857055,1437.6774621337179,0.2717940919233436
steps,laplace,4,25,8.201686304710107,1429.669536882843,0.27791585581490946
steps,laplace,4,26,-0.7406451839811404,1351.8925290429625,0.25806413948339624
steps,laplace,4,27,7.019115307677876,1348.1005124944056,0.2657142030935224
steps,laplace,4,28,15.076365881257177,1332.0900945910166,0.25699847822571437
steps,laplace,4,29,-11.490243660041878,1309.2542425892473,0.25703970678532956
steps,laplace,4,30,14.52361432283953,1296.9747952569098,0.25633560682435286
steps,laplace,4,31,17.13937786818202,1266.8085213533884,0.2528441664187167
steps,laplace,4,32,-18.95644300039274,1244.3946484423448,0.2481808989137445
steps,laplace,4,33,-10.436983141076043,1215.7239952648558,0.24257336530733756
steps,laplace,4,34,9.653795080611394,1197.6149647870122,0.2413540893489906
steps,laplace,4,35,-3.6894012648405963,1193.8287545772253,0.23641345716425516
steps,laplace,4,36,5.712727737721041,1173.4454312720807,0.23582805209822622
steps,laplace,4,37,-17.156939818946572,1175.5570833731974,0.23707123027729268
steps,laplace,4,38,11.228073310132025,1142.6456069034812,0.23035023660760004
steps,laplace,4,39,-0.5775669052917317,1124.355727251602,0.22909728610551292
steps,laplace,4,40,4.867154041314303,1117.06557726275,0.22583940737806504
steps,laplace,4,41,-6.874592659673781,1100.8617570119698,0.22789780850704147
steps,laplace,4,42,-33.18667610640956,1086.615505200353,0.2246845410130355
steps,laplace,4,43,7.8061324709010345,1075.7067837569766,0.2160523853101353
steps,laplace,4,44,-21.06413464179436,1068.2848385356342,0.22375193242247404
steps,laplace,4,45,-14.030438194412373,1051.4246022390464,0.21710463396307272
steps,laplace,4,46,1.4486272687439328,1036.3951790135945,0.21878402540736666
steps,laplace,4,47,-13.871414636509872,1004.9879952496068,0.20862799987438485
steps,laplace,4,48,-3.1432159240275066,1007.3386176652,0.20654542086705308
steps,laplace,4,49,-6.547105707867461,1023.5646775631592,0.20880341190058108
steps,laplace,4,50,14.333534754593536,1005.3538736126154,0.20938864082515224
steps,laplace,4,51,-9.290205201645568,990.4999449244558,0.20645717490948684
steps,laplace,4,52,19.23944687566388,979.926766511325,0.20034448765018886
steps,laplace,4,53,-12.381779831257694,964.4727250064501,0.19986904013848317
steps,laplace,4,54,10.512266350984186,952.5148052259538,0.19659574080374204
steps,laplace,4,55,6.697675132069853,957.3372108196804,0.19912792154302905
steps,laplace,4,56,7.6716211121234235,943.405591991521,0.19610997577267625
steps,laplace,4,57,-0.9221208204957917,943.9202012669448,0.19430600364942244
steps,laplace,4,58,-0.9746993251458304,922.2921517026915,0.1909670096289895
steps,laplace,4,59,-14.326085744988111,919.3177111825786,0.19034213581546172
steps,laplace,4,60,4.395613141728837,904.3890546203904,0.18698912820037003
steps,laplace,4,61,-8.886773563045676,894.6105139418423,0.1858495446671669
steps,laplace,4,62,10.640486139069516,902.189008495842,0.18856967503883545
steps,laplace,4,63,4.577744033547827,876.4147850356911,0.18252515095761995
steps,laplace,4,64,9.301819957105069,886.9484635463975,0.18300968998280545
steps,laplace,4,65,-5.470152845938586,868.7843668350523,0.18044561742207788
steps,laplace,4,66,-9.845443512310462,866.2233193415731,0.17905931369292286
steps,laplace,4,67,-2.46192347644189,845.9013896398607,0.17536538623238954
steps,laplace,4,68,17.44639524086584,858.6644695426128,0.17896491815748605
steps,laplace,4,69,6.462143072440784,862.1894067132966,0.18000684393766012
steps,laplace,4,70,-12.261253714102507,840.1366392932534,0.1743596564372971
steps,laplace,4,71,6.906482057978036,826.799900868446,0.17153174051626455
steps,laplace,8,1,-41.11335222579165,3437.0861891075783,inf
steps,laplace,8,2,2.5116433725070157,2460.6400991999444,0.2159440664188543
steps,laplace,8,3,23.62346702118137,2015.749687941796,0.18424232818428307
steps,laplace,8,4,30.149022048840266,1792.972149335056,0.19829274401037478
steps,laplace,8,5,-32.28424652846185,1592.2681891076875,0.19243476766024706
steps,laplace,8,6,5.6908011068765685,1450.4925107153983,0.17800382494713113
steps,laplace,8,7,0.5049352299154457,1311.7404870612122,0.166413780016136
steps,laplace,8,8,-3.215602260904043,1239.7552183953565,0.16849882554036288
steps,laplace,8,9,7.748779695753861,1171.4389573521419,0.1648389821491379
steps,laplace,8,10,0.6207770715745231,1104.9697160511014,0.16849917800794148
steps,laplace,8,11,5.121989804892098,1060.3664891391766,0.16469400181728303
steps,laplace,8,12,-16.926757173509294,1015.5123704703682,0.16730000359129957
steps,laplace,8,13,-12.270490048448302,969.2266829811851,0.15797333025862506
steps,laplace,8,14,2.150742706960749,939.4774594165948,0.16104576611890437
steps,laplace,8,15,-19.10521901309828,912.8385266345795,0.15060461750448198
steps,laplace,8,16,-6.659241593665482,882.4039752451167,0.14723001973208708
steps,laplace,8,17,4.012394086854797,871.1470344549598,0.14842265738729474
steps,laplace,8,18,1.324302573586199,823.4622373389383,0.1484937128973149
steps,laplace,8,19,20.211195180821893,811.5830677529485,0.1459284781925149
steps,laplace,8,20,-16.87622017084523,781.0792147012979,0.13753671487020405
steps,laplace,8,21,3.4408540087480537,770.6159264469691,0.14335711167358872
steps,laplace,8,22,-15.421037972638233,753.2671944789382,0.1378574577526137
steps,laplace,8,23,-11.889132301413522,729.8039690067711,0.13972354543408122
steps,laplace,8,24,3.367228030954733,730.8052994457405,0.1376868313932252
steps,laplace,8,25,-1.3250507452722173,707.5731025701018,0.13292814795306346
steps,laplace,8,26,-1.1385032438889349,690.680295524321,0.13198356269748365
steps,laplace,8,27,-22.660021342056336,680.2397031562593,0.13194591652810966
steps,laplace,8,28,-0.9525296423469723,673.6823538008456,0.13172794977352853
steps,laplace,8,29,6.103240966248473,650.2133437704127,0.1306099469733892
steps,laplace,8,30,-6.747227438089895,653.2693334912649,0.1281721989665241
steps,laplace,8,31,-6.630448306599148,633.9934819313836,0.1253320062683834
steps,laplace,8,32,-2.2514876478909724,615.9690501353052,0.12419578041879628
steps,laplace,8,33,-6.559421333073203,612.4190824759856,0.12269608163977735
steps,laplace,8,34,0.3123422474076847,608.4132436049805,0.12823428321481567
steps,laplace,8,35,-12.034051097018965,592.5381356488317,0.119417556616167
steps,laplace,8,36,-14.315426969544735,584.7691058927254,0.12056829746273788
steps,laplace,8,37,-2.655008243141216,585.2423937451931,0.1188495465400909
steps,laplace,8,38,6.576599310529053,570.6742529845517,0.12067116916251354
steps,laplace,8,39,11.207264940775241,566.8611075097471,0.11702661381280892
steps,laplace,8,40,-2.9459844218583813,550.8977284912681,0.11331222129283523
steps,laplace,8,41,-8.668135443187378,559.272470252168,0.11326276387953454
steps,laplace,8,42,-5.13332523361191,540.4084810703608,0.10963555281869075
steps,laplace,8,43,13.332955288268035,528.6043374079924,0.10684839227105736
steps,laplace,8,44,-1.149898004438483,535.9000149332416,0.10980381433621232
steps,laplace,8,45,19.317536274618817,533.2853968204106,0.10909956980541936
steps,laplace,8,46,-4.468801381128884,519.2526812004888,0.10688109228312931
steps,laplace,8,47,1.6899757814680247,523.4577456329666,0.10678875464155178
steps,laplace,8,48,-4.552472844590476,504.81577967233324,0.10307428408595926
steps,laplace,8,49,-9.551056703399002,505.7707345462062,0.10303850378313621
steps,laplace,8,50,-10.364343428185368,491.5075181870229,0.10002813510623383
steps,laplace,8,51,-3.1737095603697503,491.939845355179,0.10188308123050563
steps,laplace,8,52,-7.159551778450027,487.9299779702228,0.10185746091775214
steps,laplace,8,53,7.34748354432282,487.34236580486845,0.10070353123356679
steps,laplace,8,54,-4.679969548807317,476.0364784603727,0.09779447361836027
steps,laplace,8,55,1.5978576783231586,474.2332640573619,0.09866428508519347
steps,laplace,8,56,7.375784726834069,465.1857018440982,0.09636574315597737
steps,laplace,8,57,6.76392109862905,464.4196925479261,0.0958935821481814
steps,laplace,8,58,-6.146451768649867,459.92687356589306,0.09601461899570983
steps,laplace,8,59,-9.209829313152188,466.56381645545605,0.09741835585225758
steps,laplace,8,60,0.8128980768350855,451.1517082648038,0.09348403758177519
steps,laplace,8,61,-2.0356124655259147,447.13966723988216,0.09291534795136869
steps,laplace,8,62,-10.516017476567285,450.6600529336621,0.09388425215459924
steps,laplace,8,63,0.04044876518243555,440.09936650656056,0.09101753723909299
steps,laplace,8,64,-2.6410086395242613,439.0396904155967,0.09150235393061194
steps,laplace,8,65,0.8947237836489221,441.1065579656999,0.09160134990104878
steps,laplace,8,66,3.8600361746259715,439.83880517548,0.09210677199400234
steps,laplace,8,67,9.119540615344455,426.06883724233126,0.08852848902347411
steps,laplace,8,68,-6.790971285811645,433.1512487984084,0.09007724315806452
steps,laplace,8,69,-2.040915599656958,425.8387928914761,0.08853759560388999
steps,laplace,8,70,8.646352324760757,416.3217112237659,0.08657437022377648
steps,laplace,8,71,2.819548006755633,421.80126872436114,0.08750884669949958
steps,laplace,16,1,2.0337201005065584,1740.7960330560743,inf
steps,laplace,16,2,-4.492072759538532,1213.6611269579644,inf
steps,laplace,16,3,-7.66284232516625,1025.263584758709,0.0992076892643269
steps,laplace,16,4,10.803607493396967,882.8609630950975,0.09229166615205087
steps,laplace,16,5,15.425759559690173,785.0237112181276,0.0904752674481123
steps,laplace,16,6,19.455725215020294,719.4957368795724,0.0867546604796655
steps,laplace,16,7,-1.9732685817283044,668.5512731025185,0.08238088250568174
steps,laplace,16,8,-3.5299447549093883,626.3133728621907,0.08596603457736542
steps,laplace,16,9,5.119562428249744,586.5711582964327,0.08247657983600859
steps,laplace,16,10,6.763081415027219,548.8182937833164,0.07928820270068884
steps,laplace,16,11,-4.298226438082123,532.7674800028294,0.08193985573424328
steps,laplace,16,12,-0.7721385242662302,514.8176139380231,0.08109651021466636
steps,laplace,16,13,-4.880573948372225,486.20115145990195,0.08165429132296716
steps,laplace,16,14,4.05962693746222,467.33853610731836,0.07829911970235959
steps,laplace,16,15,4.77386039819137,457.15244723569054,0.07908846404276618
steps,laplace,16,16,2.697529953839654,439.1383545794373,0.0752248258162462
steps,laplace,16,17,-2.82653472148241,426.1583873777615,0.07711216355188243
steps,laplace,16,18,2.58411308752251,414.5081387979724,0.07344758546215674
steps,laplace,16,19,-8.200638118532021,408.738786574635,0.0734034960531016
steps,laplace,16,20,-3.21411437803241,391.06722109389193,0.07116618074797906
steps,laplace,16,21,8.59616464995952,382.2991427903918,0.07268548264826609
steps,laplace,16,22,-4.569663142858292,371.7012258132438,0.06784991365448417
steps,laplace,16,23,-2.131028685405807,370.3725874650048,0.07115898357819046
steps,laplace,16,24,-4.293424649957612,357.6682368245484,0.06720554167298029
steps,laplace,16,25,-6.154488337771504,353.4400530160321,0.06961538740055917
steps,laplace,16,26,6.559451544342911,342.5649080595891,0.06743660550801266
steps,laplace,16,27,2.87741999330797,340.02190781896456,0.06534073112546929
steps,laplace,16,28,-5.329861637362867,330.14069038722744,0.06326398838266802
steps,laplace,16,29,1.2743077080102503,332.6533861723594,0.06836296822075809
steps,laplace,16,30,1.3997776780011395,318.8443742285152,0.0632490071822559
steps,laplace,16,31,0.041662906719034394,314.5590965861179,0.06259591892061145
steps,laplace,16,32,3.378886645608298,313.3703448518905,0.06221050665973137
steps,laplace,16,33,2.526286104547103,306.05318637259205,0.061363466348379664
steps,laplace,16,34,0.9831477063942586,299.8536160315045,0.06111519091388394
steps,laplace,16,35,-4.092509676668756,297.22341529714964,0.05815824644481342
steps,laplace,16,36,-5.490133311330481,291.3277657490764,0.058135526954012605
steps,laplace,16,37,-2.0493045338348255,285.88618187668214,0.058446218714135335
steps,laplace,16,38,-1.2111106216743885,282.45639417582515,0.056872351482457686
steps,laplace,16,39,0.617866556663338,280.4774810398469,0.055392005491720554
steps,laplace,16,40,-2.895704817073549,280.29286346106795,0.05578209653435259
steps,laplace,16,41,1.9073257198173628,278.7773879291363,0.05629186846108508
steps,laplace,16,42,4.238497523855249,271.0174438633154,0.05570196015517489
steps,laplace,16,43,-3.7747797061295096,268.6753568813416,0.05442993937059791
steps,laplace,16,44,4.473367910572587,262.64793177722254,0.054035897960791085
steps,laplace,16,45,-2.6964817606427673,262.22102711893467,0.05362624555920959
steps,laplace,16,46,1.6126352751794175,257.07673859479866,0.05392419635918185
steps,laplace,16,47,-3.2375536429910268,255.9302933214557,0.05232526897964294
steps,laplace,16,48,-0.507672493100906,253.51005020781705,0.051687109883659446
steps,laplace,16,49,1.452412150220676,252.22799785387073,0.05151794514727363
steps,laplace,16,50,6.116779329324523,252.7138551894094,0.0525118482895318
steps,laplace,16,51,2.8313221213948476,246.35676706778983,0.050881566813532786
steps,laplace,16,52,0.19346195030848876,245.81111764431296,0.05150638146368185
steps,laplace,16,53,-2.891264871398479,242.43899618351688,0.0511363185362682
steps,laplace,16,54,2.0605456187209774,240.03172781439469,0.04977876471991409
steps,laplace,16,55,3.218167810791676,238.64117150390342,0.04861081855194626
steps,laplace,16,56,1.7906194780854878,236.37938459772766,0.04920861198044717
steps,laplace,16,57,0.5854188375142322,232.60154628240014,0.0480130055258168
steps,laplace,16,58,-2.8682690699523636,230.8231569603006,0.047437981346841546
steps,laplace,16,59,-3.007001509122355,229.00265457048874,0.047582868290284984
steps,laplace,16,60,-0.43738326043685916,228.3046399655111,0.04737630390743566
steps,laplace,16,61,-4.142257327935789,227.4729011686467,0.046746354737515226
steps,laplace,16,62,2.807365666871482,223.92894997124674,0.0462673653084223
steps,laplace,16,63,2.3302350257540017,219.31160907789126,0.04528003618124921
steps,laplace,16,64,-0.34387483802752866,218.856773082524,0.04537929809560155
steps,laplace,16,65,-4.0953496676680805,219.29287195554133,0.04569006927743126
steps,laplace,16,66,4.867611467295094,217.43986231510544,0.04523159382097437
steps,laplace,16,67,0.8045366911275852,214.45053153489476,0.044766757546068715
steps,laplace,16,68,1.2529529304311575,211.7583814387012,0.043849216739482916
steps,laplace,16,69,-1.5210332423870156,209.08213940907785,0.04326282014192624
steps,laplace,16,70,1.9451509626869425,209.9396038311981,0.04352617563299865
steps,laplace,16,71,0.9810564765438871,208.16222297786172,0.04318629982855876
steps,laplace,32,1,3.4048412168893503,869.0192549453417,inf
steps,laplace,32,2,8.186918061599684,625.8894787956407,0.051792577495671524
steps,laplace,32,3,-4.835172315777069,497.90491124477586,0.04572874649079101
steps,laplace,32,4,15.000008052424795,430.51533666111135,0.046410191000414304
steps,laplace,32,5,4.413160724940282,395.75382883846635,0.04553812196855853
steps,laplace,32,6,0.12160170431040399,356.12658968965434,0.0439172441768826
steps,laplace,32,7,2.2579734844215373,332.9561256624927,0.04441724346033583
steps,laplace,32,8,-9.755242550550657,314.6208963224746,0.043111035095465634
steps,laplace,32,9,2.964473351975396,297.7291105535551,0.043904800646178105
steps,laplace,32,10,0.6811072680245124,279.818099059968,0.04211493011993233
steps,laplace,32,11,-0.14545998124094722,265.2654025806832,0.04128765749658659
steps,laplace,32,12,-1.4819420385408102,248.1308278460632,0.040397159489414615
steps,laplace,32,13,0.57389216707375,241.50726131298913,0.039260318432604684
steps,laplace,32,14,5.336087124460528,236.31142290592848,0.039026573693310224
steps,laplace,32,15,3.9473857219379043,228.58730726914555,0.03793979862903183
steps,laplace,32,16,1.3264915454469923,214.9966443991665,0.036880448653107106
steps,laplace,32,17,-1.9876528492559669,211.59165749515762,0.03732522223004498
steps,laplace,32,18,-0.9092883426420942,208.0112347154168,0.03837937934003405
steps,laplace,32,19,-0.003064053078692908,201.77939689725602,0.03662006048081553
steps,laplace,32,20,0.09484266567122447,199.87343745033985,0.036689103579124555
steps,laplace,32,21,0.40259451549172626,190.57794792048145,0.03479220223018767
steps,laplace,32,22,-0.5682118400373821,188.4943160840777,0.0349511477029744
steps,laplace,32,23,0.7554637601273493,182.6737620098619,0.03366501199262628
