mechanism,eps,n_users,accuracy
laplace,4.0,36,0.04255208333333333
laplace,4.0,37,0.04181165540540541
laplace,4.0,38,0.041439144736842105
laplace,4.0,39,0.03978766025641026
laplace,4.0,40,0.0396328125
laplace,4.0,41,0.038666158536585366
laplace,4.0,42,0.03709077380952381
laplace,4.0,43,0.03638081395348837
laplace,4.0,44,0.03546519886363636
laplace,4.0,45,0.03498263888888889
laplace,4.0,46,0.03429008152173913
laplace,4.0,47,0.032835771276595746
laplace,4.0,48,0.03302734375
laplace,4.0,49,0.03173150510204081
laplace,4.0,50,0.03144375
laplace,4.0,51,0.030863970588235295
laplace,4.0,52,0.030099158653846155
laplace,4.0,53,0.02956367924528302
laplace,4.0,54,0.029586226851851853
laplace,4.0,55,0.028951704545454544
laplace,4.0,56,0.028406808035714284
laplace,4.0,57,0.02736842105263158
laplace,4.0,58,0.027295258620689655
laplace,4.0,59,0.02650423728813559
laplace,4.0,60,0.026369791666666666
laplace,4.0,61,0.026252561475409837
laplace,4.0,62,0.026139112903225806
laplace,4.0,63,0.02531746031746032
laplace,4.0,64,0.0247900390625
laplace,4.0,65,0.024478365384615383
laplace,4.0,66,0.023596117424242426
laplace,4.0,67,0.023775652985074627
laplace,4.0,68,0.023161764705882354
laplace,4.0,69,0.02294836956521739
laplace,4.0,70,0.022799107142857142
laplace,4.0,71,0.022178697183098593
laplace,8.0,1,1.0
laplace,8.0,2,0.624140625
laplace,8.0,3,0.48072916666666665
laplace,8.0,4,0.3894921875
laplace,8.0,5,0.3359375
laplace,8.0,6,0.29153645833333336
laplace,8.0,7,0.25776785714285716
laplace,8.0,8,0.2337890625
laplace,8.0,9,0.2104513888888889
laplace,8.0,10,0.193734375
laplace,8.0,11,0.1796590909090909
laplace,8.0,12,0.16747395833333334
laplace,8.0,13,0.15829326923076922
laplace,8.0,14,0.1503013392857143
laplace,8.0,15,0.13905208333333333
laplace,8.0,16,0.132607421875
laplace,8.0,17,0.12297794117647058
laplace,8.0,18,0.11668402777777778
laplace,8.0,19,0.11216282894736843
laplace,8.0,20,0.1088125
laplace,8.0,21,0.1033407738095238
laplace,8.0,22,0.10037642045454545
laplace,8.0,23,0.09697690217391304
laplace,8.0,24,0.09026692708333334
laplace,8.0,25,0.089475
laplace,8.0,26,0.086953125
laplace,8.0,27,0.08274305555555556
laplace,8.0,28,0.0805078125
laplace,8.0,29,0.07791487068965518
laplace,8.0,30,0.07521354166666666
laplace,8.0,31,0.07393145161290322
laplace,8.0,32,0.0717724609375
laplace,8.0,33,0.06812973484848485
laplace,8.0,34,0.06651654411764706
laplace,8.0,35,0.06499553571428572
laplace,8.0,36,0.0648828125
laplace,8.0,37,0.061199324324324324
laplace,8.0,38,0.0620641447368421
laplace,8.0,39,0.05921073717948718
laplace,8.0,40,0.057546875
laplace,8.0,41,0.05787728658536585
laplace,8.0,42,0.05553199404761905
laplace,8.0,43,0.05440043604651163
laplace,8.0,44,0.053512073863636364
laplace,8.0,45,0.051479166666666666
laplace,8.0,46,0.05073029891304348
laplace,8.0,47,0.049830452127659575
laplace,8.0,48,0.04831705729166667
laplace,8.0,49,0.048737244897959185
laplace,8.0,50,0.047303125
laplace,8.0,51,0.045989583333333334
laplace,8.0,52,0.04519831730769231
laplace,8.0,53,0.044952830188679245
laplace,8.0,54,0.04403935185185185
laplace,8.0,55,0.04287784090909091
laplace,8.0,56,0.042525111607142854
laplace,8.0,57,0.04168585526315789
laplace,8.0,58,0.04089978448275862
laplace,8.0,59,0.04039459745762712
laplace,8.0,60,0.0394765625
laplace,8.0,61,0.03875512295081967
laplace,8.0,62,0.038205645161290325
laplace,8.0,63,0.037586805555555554
laplace,8.0,64,0.03735107421875
laplace,8.0,65,0.035966346153846154
laplace,8.0,66,0.03628077651515151
laplace,8.0,67,0.03602845149253731
laplace,8.0,68,0.03525275735294118
laplace,8.0,69,0.03444746376811594
laplace,8.0,70,0.03490625
laplace,8.0,71,0.03378080985915493
laplace,16.0,1,1.0
laplace,16.0,2,0.737734375
laplace,16.0,3,0.60078125
laplace,16.0,4,0.52890625
laplace,16.0,5,0.4598125
laplace,16.0,6,0.40307291666666667
laplace,16.0,7,0.37118303571428574
laplace,16.0,8,0.3414453125
laplace,16.0,9,0.30850694444444443
laplace,16.0,10,0.29309375
laplace,16.0,11,0.26867897727272727
laplace,16.0,12,0.257421875
laplace,16.0,13,0.24348557692307693
laplace,16.0,14,0.22888392857142856
laplace,16.0,15,0.21523958333333335
laplace,16.0,16,0.203896484375
laplace,16.0,17,0.19988051470588236
laplace,16.0,18,0.18848090277777776
laplace,16.0,19,0.18157072368421054
laplace,16.0,20,0.1730234375
laplace,16.0,21,0.1685639880952381
laplace,16.0,22,0.16253551136363636
laplace,16.0,23,0.15610054347826086
laplace,16.0,24,0.15143229166666666
laplace,16.0,25,0.1480625
laplace,16.0,26,0.14302283653846154
laplace,16.0,27,0.1361400462962963
laplace,16.0,28,0.1354296875
laplace,16.0,29,0.13157327586206896
laplace,16.0,30,0.127359375
laplace,16.0,31,0.12202620967741935
laplace,16.0,32,0.11927734375
laplace,16.0,33,0.11727746212121212
laplace,16.0,34,0.11484375
laplace,16.0,35,0.1114375
laplace,16.0,36,0.10977430555555556
laplace,16.0,37,0.10533783783783784
laplace,16.0,38,0.10500411184210526
laplace,16.0,39,0.10274839743589743
laplace,16.0,40,0.0992578125
laplace,16.0,41,0.09842987804878049
laplace,16.0,42,0.095859375
laplace,16.0,43,0.09364825581395349
laplace,16.0,44,0.091796875
laplace,16.0,45,0.08977083333333333
laplace,16.0,46,0.0882235054347826
laplace,16.0,47,0.08737699468085107
laplace,16.0,48,0.08466796875
laplace,16.0,49,0.0841390306122449
laplace,16.0,50,0.082428125
laplace,16.0,51,0.08112438725490197
laplace,16.0,52,0.07903245192307692
laplace,16.0,53,0.07819870283018868
laplace,16.0,54,0.07713831018518519
laplace,16.0,55,0.07566477272727273
laplace,16.0,56,0.07509207589285714
laplace,16.0,57,0.07359100877192983
laplace,16.0,58,0.07264008620689655
laplace,16.0,59,0.07204713983050848
laplace,16.0,60,0.07048177083333333
laplace,16.0,61,0.0688985655737705
laplace,16.0,62,0.0687726814516129
laplace,16.0,63,0.06746775793650793
laplace,16.0,64,0.067001953125
laplace,16.0,65,0.06560096153846154
laplace,16.0,66,0.06565104166666667
laplace,16.0,67,0.06397388059701492
laplace,16.0,68,0.06400275735294117
laplace,16.0,69,0.062334692028985506
laplace,16.0,70,0.06111830357142857
laplace,16.0,71,0.06069762323943662
laplace,32.0,1,1.0
laplace,32.0,2,0.832578125
laplace,32.0,3,0.7502604166666667
laplace,32.0,4,0.6653125
laplace,32.0,5,0.60528125
laplace,32.0,6,0.5663020833333333
laplace,32.0,7,0.5334151785714286
laplace,32.0,8,0.4849609375
laplace,32.0,9,0.45239583333333333
laplace,32.0,10,0.43475
laplace,32.0,11,0.41113636363636363
laplace,32.0,12,0.3876822916666667
laplace,32.0,13,0.3696153846153846
laplace,32.0,14,0.3494308035714286
laplace,32.0,15,0.3382291666666667
laplace,32.0,16,0.321181640625
laplace,32.0,17,0.3128768382352941
laplace,32.0,18,0.30095486111111114
laplace,32.0,19,0.2899342105263158
laplace,32.0,20,0.2803671875
laplace,32.0,21,0.27170386904761906
laplace,32.0,22,0.2616122159090909
laplace,32.0,23,0.2542663043478261
laplace,32.0,24,0.24878255208333333
laplace,32.0,25,0.24073125
laplace,32.0,26,0.23341947115384615
laplace,32.0,27,0.22807291666666665
laplace,32.0,28,0.2211328125
laplace,32.0,29,0.2163685344827586
laplace,32.0,30,0.2114375
laplace,32.0,31,0.20702620967741936
laplace,32.0,32,0.20318359375
laplace,32.0,33,0.19746685606060607
laplace,32.0,34,0.19110753676470588
laplace,32.0,35,0.18814732142857143
laplace,32.0,36,0.18542100694444444
laplace,32.0,37,0.1792820945945946
laplace,32.0,38,0.17789473684210527
laplace,32.0,39,0.17465544871794872
laplace,32.0,40,0.17151953125
laplace,32.0,41,0.16838795731707318
laplace,32.0,42,0.16461309523809523
laplace,32.0,43,0.1628815406976744
laplace,32.0,44,0.16072798295454546
laplace,32.0,45,0.15669097222222222
laplace,32.0,46,0.15443614130434782
laplace,32.0,47,0.1514029255319149
laplace,32.0,48,0.149228515625
laplace,32.0,49,0.14666454081632654
laplace,32.0,50,0.144975
laplace,32.0,51,0.14090686274509803
laplace,32.0,52,0.13935096153846155
laplace,32.0,53,0.13842275943396226
laplace,32.0,54,0.13587673611111112
laplace,32.0,55,0.13425852272727273
laplace,32.0,56,0.13286830357142856
laplace,32.0,57,0.13011513157894736
laplace,32.0,58,0.1286449353448276
laplace,32.0,59,0.12650953389830508
laplace,32.0,60,0.12421354166666666
laplace,32.0,61,0.1229969262295082
laplace,32.0,62,0.12125252016129032
laplace,32.0,63,0.12131200396825396
laplace,32.0,64,0.119140625
laplace,32.0,65,0.11646875
laplace,32.0,66,0.11637310606060607
laplace,32.0,67,0.1151445895522388
laplace,32.0,68,0.1128860294117647
laplace,32.0,69,0.11250452898550725
laplace,32.0,70,0.11069866071428572
laplace,32.0,71,0.10882702464788732
laplace,64.0,1,1.0
laplace,64.0,2,0.918515625
laplace,64.0,3,0.8534895833333334
laplace,64.0,4,0.7926953125
laplace,64.0,5,0.7656875
laplace,64.0,6,0.70953125
laplace,64.0,7,0.6661607142857143
laplace,64.0,8,0.63755859375
laplace,64.0,9,0.6112326388888889
laplace,64.0,10,0.587703125
laplace,64.0,11,0.5617471590909091
laplace,64.0,12,0.5439713541666666
laplace,64.0,13,0.5221754807692308
laplace,64.0,14,0.5073102678571428
laplace,64.0,15,0.4857708333333333
laplace,64.0,16,0.4713671875
laplace,64.0,17,0.4577205882352941
laplace,64.0,18,0.4423611111111111
laplace,64.0,19,0.43342105263157893
laplace,64.0,20,0.4190703125
laplace,64.0,21,0.40890625
laplace,64.0,22,0.40149857954545454
laplace,64.0,23,0.3887364130434783
laplace,64.0,24,0.38292317708333334
laplace,64.0,25,0.3667875
laplace,64.0,26,0.3613521634615385
laplace,64.0,27,0.35500578703703706
laplace,64.0,28,0.3444810267857143
laplace,64.0,29,0.3382112068965517
laplace,64.0,30,0.33336458333333335
laplace,64.0,31,0.32578125
laplace,64.0,32,0.318095703125
laplace,64.0,33,0.3145217803030303
laplace,64.0,34,0.3075091911764706
laplace,64.0,35,0.29925
laplace,64.0,36,0.29647135416666665
laplace,64.0,37,0.2889527027027027
laplace,64.0,38,0.2870641447368421
laplace,64.0,39,0.27945913461538463
laplace,64.0,40,0.277953125
laplace,64.0,41,0.27246189024390244
laplace,64.0,42,0.2690699404761905
laplace,64.0,43,0.26420058139534885
laplace,64.0,44,0.26084161931818184
laplace,64.0,45,0.25640972222222225
laplace,64.0,46,0.2516508152173913
laplace,64.0,47,0.2490591755319149
laplace,64.0,48,0.245419921875
laplace,64.0,49,0.24160076530612246
laplace,64.0,50,0.239215625
laplace,64.0,51,0.235453431372549
laplace,64.0,52,0.23213641826923076
laplace,64.0,53,0.22835790094339622
laplace,64.0,54,0.22629050925925925
laplace,64.0,55,0.22283806818181817
laplace,64.0,56,0.21941127232142857
laplace,64.0,57,0.21766173245614034
laplace,64.0,58,0.21469558189655172
laplace,64.0,59,0.2131541313559322
laplace,64.0,60,0.21040104166666668
laplace,64.0,61,0.2078919057377049
laplace,64.0,62,0.20580897177419355
laplace,64.0,63,0.2024280753968254
laplace,64.0,64,0.2015185546875
laplace,64.0,65,0.19851682692307693
laplace,64.0,66,0.19734611742424243
laplace,64.0,67,0.19342117537313433
laplace,64.0,68,0.19090073529411763
laplace,64.0,69,0.18947690217391305
laplace,64.0,70,0.18776339285714286
laplace,64.0,71,0.18612015845070423
laplace,inf,1,1.0
laplace,inf,2,1.0
laplace,inf,3,0.9996875
laplace,inf,4,0.9972265625
laplace,inf,5,0.9988125
laplace,inf,6,0.9970833333333333
laplace,inf,7,0.9963839285714285
laplace,inf,8,0.99509765625
laplace,inf,9,0.99453125
laplace,inf,10,0.997125
laplace,inf,11,0.99359375
laplace,inf,12,0.9963802083333333
laplace,inf,13,0.9894831730769231
laplace,inf,14,0.9924330357142858
laplace,inf,15,0.99309375
laplace,inf,16,0.991240234375
laplace,inf,17,0.9900091911764706
laplace,inf,18,0.9904253472222222
laplace,inf,19,0.9902549342105263
laplace,inf,20,0.9895859375
laplace,inf,21,0.9869717261904762
laplace,inf,22,0.9889772727272728
laplace,inf,23,0.9867323369565217
laplace,inf,24,0.9884635416666666
laplace,inf,25,0.98424375
laplace,inf,26,0.9839663461538461
laplace,inf,27,0.9838773148148148
laplace,inf,28,0.9837444196428572
laplace,inf,29,0.9842025862068966
laplace,inf,30,0.98321875
laplace,inf,31,0.9831350806451613
laplace,inf,32,0.9818798828125
laplace,inf,33,0.9827083333333333
laplace,inf,34,0.9825321691176471
laplace,inf,35,0.9795044642857142
laplace,inf,36,0.9815364583333334
laplace,inf,37,0.9798986486486486
laplace,inf,38,0.9800082236842105
laplace,inf,39,0.978056891025641
laplace,inf,40,0.9784140625
laplace,inf,41,0.9781897865853658
laplace,inf,42,0.9771875
laplace,inf,43,0.9766787790697674
laplace,inf,44,0.9778267045454545
laplace,inf,45,0.9743159722222222
laplace,inf,46,0.9712805706521739
laplace,inf,47,0.9740059840425532
laplace,inf,48,0.972421875
laplace,inf,49,0.9722895408163266
laplace,inf,50,0.974184375
laplace,inf,51,0.9696844362745098
laplace,inf,52,0.9711237980769231
laplace,inf,53,0.9711674528301887
laplace,inf,54,0.9689612268518518
laplace,inf,55,0.9674659090909091
laplace,inf,56,0.9689760044642857
laplace,inf,57,0.9663048245614035
laplace,inf,58,0.9678529094827586
laplace,inf,59,0.965614406779661
laplace,inf,60,0.9659270833333333
laplace,inf,61,0.9655584016393443
laplace,inf,62,0.964367439516129
laplace,inf,63,0.9644419642857143
laplace,inf,64,0.9629345703125
laplace,inf,65,0.9625985576923077
laplace,inf,66,0.961328125
laplace,inf,67,0.9620009328358209
laplace,inf,68,0.9610248161764706
laplace,inf,69,0.9607223731884058
laplace,inf,70,0.959890625
laplace,inf,71,0.9597271126760564
piecewise_sub,1.0,1,1.0
piecewise_sub,1.0,2,0.5115625
piecewise_sub,1.0,3,0.3434375
piecewise_sub,1.0,4,0.2584375
piecewise_sub,1.0,5,0.20421875
piecewise_sub,1.0,6,0.16924479166666667
piecewise_sub,1.0,7,0.14522321428571427
piecewise_sub,1.0,8,0.126875
piecewise_sub,1.0,9,0.11369791666666666
piecewise_sub,1.0,10,0.10190625
piecewise_sub,1.0,11,0.09178977272727273
piecewise_sub,1.0,12,0.08359375
piecewise_sub,1.0,13,0.07846153846153846
piecewise_sub,1.0,14,0.07236607142857143
piecewise_sub,1.0,15,0.06689583333333333
piecewise_sub,1.0,16,0.063349609375
piecewise_sub,1.0,17,0.05958639705882353
piecewise_sub,1.0,18,0.05597222222222222
piecewise_sub,1.0,19,0.053125
piecewise_sub,1.0,20,0.05065625
piecewise_sub,1.0,21,0.04770833333333333
piecewise_sub,1.0,22,0.046157670454545455
piecewise_sub,1.0,23,0.04359375
piecewise_sub,1.0,24,0.0417578125
piecewise_sub,1.0,25,0.03966875
piecewise_sub,1.0,26,0.03902043269230769
piecewise_sub,1.0,27,0.03650462962962963
piecewise_sub,1.0,28,0.03635044642857143
piecewise_sub,1.0,29,0.03443965517241379
piecewise_sub,1.0,30,0.03345833333333333
piecewise_sub,1.0,31,0.03239415322580645
piecewise_sub,1.0,32,0.03158203125
piecewise_sub,1.0,33,0.03037405303030303
piecewise_sub,1.0,34,0.030013786764705883
piecewise_sub,1.0,35,0.02863839285714286
piecewise_sub,1.0,36,0.027456597222222223
piecewise_sub,1.0,37,0.027195945945945946
piecewise_sub,1.0,38,0.02605263157894737
piecewise_sub,1.0,39,0.02592948717948718
piecewise_sub,1.0,40,0.02525390625
piecewise_sub,1.0,41,0.024729420731707318
piecewise_sub,1.0,42,0.023530505952380952
piecewise_sub,1.0,43,0.02328488372093023
piecewise_sub,1.0,44,0.02267755681818182
piecewise_sub,1.0,45,0.02178125
piecewise_sub,1.0,46,0.02176290760869565
piecewise_sub,1.0,47,0.021429521276595746
piecewise_sub,1.0,48,0.02125
piecewise_sub,1.0,49,0.020146683673469386
piecewise_sub,1.0,50,0.020096875
piecewise_sub,1.0,51,0.019568014705882354
piecewise_sub,1.0,52,0.019140625
piecewise_sub,1.0,53,0.018920990566037736
piecewise_sub,1.0,54,0.018810763888888887
piecewise_sub,1.0,55,0.01840056818181818
piecewise_sub,1.0,56,0.017611607142857144
piecewise_sub,1.0,57,0.017390350877192984
piecewise_sub,1.0,58,0.017082435344827587
piecewise_sub,1.0,59,0.01737552966101695
piecewise_sub,1.0,60,0.017005208333333334
piecewise_sub,1.0,61,0.01603995901639344
piecewise_sub,1.0,62,0.016537298387096774
piecewise_sub,1.0,63,0.01609375
piecewise_sub,1.0,64,0.01520751953125
piecewise_sub,1.0,65,0.01548076923076923
piecewise_sub,1.0,66,0.015127840909090908
piecewise_sub,1.0,67,0.014864738805970149
piecewise_sub,1.0,68,0.014887408088235294
piecewise_sub,1.0,69,0.01489356884057971
piecewise_sub,1.0,70,0.014522321428571428
piecewise_sub,1.0,71,0.014055897887323943
piecewise_sub,2.0,1,1.0
piecewise_sub,2.0,2,0.53734375
piecewise_sub,2.0,3,0.37984375
piecewise_sub,2.0,4,0.28078125
piecewise_sub,2.0,5,0.22253125
piecewise_sub,2.0,6,0.18346354166666667
piecewise_sub,2.0,7,0.16042410714285715
piecewise_sub,2.0,8,0.1380078125
piecewise_sub,2.0,9,0.12230902777777777
piecewise_sub,2.0,10,0.112421875
piecewise_sub,2.0,11,0.10088068181818181
piecewise_sub,2.0,12,0.09260416666666667
piecewise_sub,2.0,13,0.08515625
piecewise_sub,2.0,14,0.07870535714285715
piecewise_sub,2.0,15,0.07358333333333333
piecewise_sub,2.0,16,0.069755859375
piecewise_sub,2.0,17,0.06541360294117647
piecewise_sub,2.0,18,0.06258680555555556
piecewise_sub,2.0,19,0.05772203947368421
piecewise_sub,2.0,20,0.055203125
piecewise_sub,2.0,21,0.052321428571428574
piecewise_sub,2.0,22,0.05068181818181818
piecewise_sub,2.0,23,0.04794836956521739
piecewise_sub,2.0,24,0.04548828125
piecewise_sub,2.0,25,0.0434375
piecewise_sub,2.0,26,0.04260216346153846
piecewise_sub,2.0,27,0.04110532407407407
piecewise_sub,2.0,28,0.03993303571428571
piecewise_sub,2.0,29,0.03874461206896552
piecewise_sub,2.0,30,0.037421875
piecewise_sub,2.0,31,0.03553427419354839
piecewise_sub,2.0,32,0.0345947265625
piecewise_sub,2.0,33,0.03389204545454545
piecewise_sub,2.0,34,0.03234375
piecewise_sub,2.0,35,0.031473214285714285
piecewise_sub,2.0,36,0.030334201388888888
piecewise_sub,2.0,37,0.03028716216216216
piecewise_sub,2.0,38,0.02881578947368421
piecewise_sub,2.0,39,0.028341346153846154
piecewise_sub,2.0,40,0.027546875
piecewise_sub,2.0,41,0.02616234756097561
piecewise_sub,2.0,42,0.026357886904761905
piecewise_sub,2.0,43,0.025704941860465118
piecewise_sub,2.0,44,0.025365767045454544
piecewise_sub,2.0,45,0.024395833333333332
piecewise_sub,2.0,46,0.023814538043478262
piecewise_sub,2.0,47,0.023061835106382978
piecewise_sub,2.0,48,0.023043619791666668
piecewise_sub,2.0,49,0.022324617346938774
piecewise_sub,2.0,50,0.0221
piecewise_sub,2.0,51,0.02157169117647059
piecewise_sub,2.0,52,0.021715745192307692
piecewise_sub,2.0,53,0.02124705188679245
piecewise_sub,2.0,54,0.020335648148148148
piecewise_sub,2.0,55,0.02015340909090909
piecewise_sub,2.0,56,0.01984375
piecewise_sub,2.0,57,0.019503837719298246
piecewise_sub,2.0,58,0.019202586206896553
piecewise_sub,2.0,59,0.01847457627118644
piecewise_sub,2.0,60,0.018723958333333332
piecewise_sub,2.0,61,0.018434938524590164
piecewise_sub,2.0,62,0.018004032258064517
piecewise_sub,2.0,63,0.017279265873015873
piecewise_sub,2.0,64,0.01730224609375
piecewise_sub,2.0,65,0.01741826923076923
piecewise_sub,2.0,66,0.01678503787878788
piecewise_sub,2.0,67,0.016133395522388058
piecewise_sub,2.0,68,0.016636029411764706
piecewise_sub,2.0,69,0.01626585144927536
piecewise_sub,2.0,70,0.015926339285714287
piecewise_sub,2.0,71,0.01565360915492958
piecewise_sub,4.0,1,1.0
piecewise_sub,4.0,2,0.681171875
piecewise_sub,4.0,3,0.5172916666666667
piecewise_sub,4.0,4,0.418359375
piecewise_sub,4.0,5,0.346625
piecewise_sub,4.0,6,0.3053385416666667
piecewise_sub,4.0,7,0.25308035714285715
piecewise_sub,4.0,8,0.231796875
piecewise_sub,4.0,9,0.19914930555555554
piecewise_sub,4.0,10,0.185078125
piecewise_sub,4.0,11,0.16592329545454546
piecewise_sub,4.0,12,0.15858072916666666
piecewise_sub,4.0,13,0.14373798076923078
piecewise_sub,4.0,14,0.1370200892857143
piecewise_sub,4.0,15,0.12984375
piecewise_sub,4.0,16,0.12203125
piecewise_sub,4.0,17,0.11286764705882353
piecewise_sub,4.0,18,0.10869791666666667
piecewise_sub,4.0,19,0.10192434210526316
piecewise_sub,4.0,20,0.0985234375
piecewise_sub,4.0,21,0.09281994047619048
piecewise_sub,4.0,22,0.08933238636363636
