attribute,mechanism,eps,n_users,mean,rmse,nrmse
steps,laplace,2,66,9.793928626823728,10.534141820300809,0.4908891503978777
steps,laplace,2,67,10.034476527188556,10.776789505357334,0.49276412245566475
steps,laplace,2,68,10.134429468126548,10.844571409306704,0.4999258173831592
steps,laplace,2,69,10.367648720044416,11.118044109707071,0.4989439422902775
steps,laplace,2,70,10.618384918753645,11.360482553893002,0.5007081934855897
steps,laplace,2,71,10.456777150185262,11.236200324265592,0.48853044888111274
steps,laplace,4,1,0.08555033189992803,0.39229282028896206,inf
steps,laplace,4,2,0.24118947089815762,0.5512563309250851,0.39004998676220026
steps,laplace,4,3,0.27660038096234774,0.706308089235528,0.3046840878921008
steps,laplace,4,4,0.4579256068319701,0.8582487099299184,0.28427333553084416
steps,laplace,4,5,0.6159417055679636,1.01992485669868,0.31895866481841456
steps,laplace,4,6,0.7194584314071019,1.1469081665515357,0.34307540356921834
steps,laplace,4,7,0.7184212400407942,1.1777793362159987,0.27215361912350644
steps,laplace,4,8,0.7708525779549599,1.2723478212562092,0.29726006928059967
steps,laplace,4,9,0.8112116019489555,1.3162659361631068,0.3068523021040478
steps,laplace,4,10,0.9785712156631838,1.496602237881903,0.28721687191587514
steps,laplace,4,11,1.143303208983462,1.681826293640184,0.29061406542985635
steps,laplace,4,12,1.1176277006628168,1.6525760098102242,0.2685457132879402
steps,laplace,4,13,1.592173124770677,2.057147690262887,0.3404403698185242
steps,laplace,4,14,1.3632342648714906,1.9500175426440918,0.29952783219837065
steps,laplace,4,15,1.4261479554241663,1.965281752789852,0.2814174423981395
steps,laplace,4,16,1.5220986079333376,2.0973309071967368,0.3121379997819893
steps,laplace,4,17,1.6550360673552782,2.2444237359430637,0.30269167627441584
steps,laplace,4,18,1.5251332741431693,2.1962115378583507,0.25920885502480545
steps,laplace,4,19,1.8853729613962327,2.478427220901766,0.2934801982807039
steps,laplace,4,20,1.8335146661737851,2.459487551255461,0.2740828207941717
steps,laplace,4,21,1.7851139361875976,2.4915404151221927,0.26068234000652896
steps,laplace,4,22,1.9943055926371194,2.604182399570603,0.2868025846779719
steps,laplace,4,23,2.238494903144735,2.8897526831321123,0.2909820204503729
steps,laplace,4,24,2.5278091741637745,3.056025854619868,0.3193025306873672
steps,laplace,4,25,2.1890827216111535,2.9299978946712963,0.2977577464519023
steps,laplace,4,26,2.6662615204450546,3.265720363086161,0.2979518733415397
steps,laplace,4,27,2.843077720085284,3.427352376397689,0.320767493726405
steps,laplace,4,28,2.711541650005536,3.3317854422237483,0.2793548958691376
steps,laplace,4,29,2.7047748618494065,3.320749873716706,0.30951921536376603
steps,laplace,4,30,2.6042607324250744,3.307929543100312,0.2701350107580976
steps,laplace,4,31,3.2022537296889566,3.815932819728964,0.3149137572259395
steps,laplace,4,32,2.800031131824858,3.5241642716436665,0.26858243224980155
steps,laplace,4,33,3.45222228192218,4.109181497223276,0.31809978730798677
steps,laplace,4,34,3.2615111650006994,3.920898434290188,0.33517259481054085
steps,laplace,4,35,3.125695156418675,3.8607374902581535,0.3217867251984496
steps,laplace,4,36,3.7859251503395006,4.4700883250125765,0.3134233894672804
steps,laplace,4,37,4.036949263317079,4.603675232977314,0.3606143702562923
steps,laplace,4,38,3.619441305100395,4.245538269616885,0.31787604339698533
steps,laplace,4,39,3.830798162300347,4.550522481332533,0.3143976176083863
steps,laplace,4,40,3.9147140267017546,4.57777569525715,0.3262955842235913
steps,laplace,4,41,4.314586976912652,4.91624948109977,0.3425285871034097
steps,laplace,4,42,4.370820078461515,5.031487201542474,0.3407831647320757
steps,laplace,4,43,4.470768979514634,5.126182936623912,0.3673167213948519
steps,laplace,4,44,4.218717100985443,4.94535456017385,0.3161126142949698
steps,laplace,4,45,4.2134126805197765,4.967680250629483,0.34053943224395067
steps,laplace,4,46,4.515768123316011,5.170612082181764,0.33573650767513097
steps,laplace,4,47,4.601656881997575,5.229124149004259,0.3320175428871722
steps,laplace,4,48,4.628675978233412,5.268209772886155,0.3148679790016114
steps,laplace,4,49,4.698402246493003,5.381626716417655,0.3361688110628445
steps,laplace,4,50,5.000729640957829,5.647392793369275,0.3412301908303184
steps,laplace,4,51,4.952564550040199,5.643816272127708,0.3196146385814496
steps,laplace,4,52,5.061792449327318,5.780092653125959,0.3257083814217247
steps,laplace,4,53,4.969843176722452,5.5846363679422995,0.3194535011967857
steps,laplace,4,54,5.099902482507504,5.8427377248708945,0.3189892130889633
steps,laplace,4,55,5.260258105644438,5.953693938564138,0.35537533034449065
steps,laplace,4,56,5.590078216746452,6.237507684614312,0.33141805086352955
steps,laplace,4,57,5.514708945292496,6.2873420673376295,0.33420025208974635
steps,laplace,4,58,5.756701430408348,6.428104863789338,0.3387828849099559
steps,laplace,4,59,5.800488605922524,6.538970595340489,0.3286800732128221
steps,laplace,4,60,5.828513282855303,6.624041142638234,0.32115089228945576
steps,laplace,4,61,5.987214617469415,6.753638287007034,0.3358343389570235
steps,laplace,4,62,6.131746419958517,6.822144695874179,0.3454815567171113
steps,laplace,4,63,6.133529999671625,6.864612350900461,0.3336970867546324
steps,laplace,4,64,6.228916670496551,6.951912081620034,0.3347841231827843
steps,laplace,4,65,6.4364018622727,7.210952368702292,0.3459158300999775
steps,laplace,4,66,6.5289917388109275,7.249131352717346,0.3365457604112992
steps,laplace,4,67,6.692859698415985,7.447345095919272,0.3388154705090691
steps,laplace,4,68,6.621089720249069,7.307910806024054,0.3327477687690438
steps,laplace,4,69,6.693116964374248,7.497049670109986,0.33172957797501657
steps,laplace,4,70,6.912365203175694,7.718068020238843,0.34311248245875753
steps,laplace,4,71,6.690711508464171,7.428036824501,0.3229581228043913
steps,laplace,8,1,0.03614907464991096,0.27926158790897077,inf
steps,laplace,8,2,0.13549483174143062,0.4615181657069522,0.3022958467624489
steps,laplace,8,3,0.13377878142058944,0.4755443752429086,0.22982685602882807
steps,laplace,8,4,0.17625133038301438,0.601424582212583,0.23881381557408643
steps,laplace,8,5,0.2346069177922096,0.70729291548918,0.20161782356333627
steps,laplace,8,6,0.2694486134718105,0.7440881957556827,0.20879832558040504
steps,laplace,8,7,0.38938337890681307,0.820034979831094,0.17183738336185087
steps,laplace,8,8,0.3110409991955447,0.8596653462115696,0.19015334823895397
steps,laplace,8,9,0.39697241287862195,0.9320222556627804,0.18963154949415056
steps,laplace,8,10,0.4341890072136204,0.9828772057123848,0.1768623913003381
steps,laplace,8,11,0.49595414043874364,1.0584341727320226,0.17768468273182048
steps,laplace,8,12,0.3615917493327888,1.0769597703240392,0.17476185653916035
steps,laplace,8,13,0.6193892226604525,1.2300359472600328,0.20085002107660563
steps,laplace,8,14,0.7227255480832551,1.306250277719899,0.19969095030193196
steps,laplace,8,15,0.8521613917509789,1.396246504359917,0.18666912690738363
steps,laplace,8,16,0.7276504694057917,1.3399619587995402,0.17348956298091056
steps,laplace,8,17,0.8590848117362923,1.4263538508195936,0.18521385791119244
steps,laplace,8,18,0.8470622200074003,1.453228305632944,0.19097964048612553
steps,laplace,8,19,0.8517869764272421,1.5134562514706649,0.17712323689668985
steps,laplace,8,20,0.9249335220188695,1.6106102781681326,0.19174073338599767
steps,laplace,8,21,0.9009720403861967,1.565694864019723,0.16946079625050064
steps,laplace,8,22,1.0015094970050484,1.712430450328491,0.2008867763428412
steps,laplace,8,23,1.0629880210104035,1.686732943564786,0.19228059890131977
steps,laplace,8,24,1.0337271968905348,1.7242124270448773,0.18142515728044478
steps,laplace,8,25,1.2757778621839022,1.9123247885208965,0.190044747788414
steps,laplace,8,26,1.2598239563066058,1.9860871201024923,0.17890314466379595
steps,laplace,8,27,1.21894954369569,1.9620719710906827,0.19300627001673112
steps,laplace,8,28,1.1771119997376078,1.9069633306048732,0.18502109469353414
steps,laplace,8,29,1.286348058516635,2.026346954703294,0.1940049070983862
steps,laplace,8,30,1.4377264721797989,2.2258507939100864,0.17739190850980796
steps,laplace,8,31,1.2976802105253866,2.0715154049365188,0.17754493998404147
steps,laplace,8,32,1.5176554855169715,2.2744345226527374,0.18038495075604669
steps,laplace,8,33,1.6173134066740276,2.319636085715012,0.19386207276897252
steps,laplace,8,34,1.590654365039517,2.323376912405249,0.19332594982590062
steps,laplace,8,35,1.5944111315982816,2.4053258289616557,0.19080341887602265
steps,laplace,8,36,1.7066935733070558,2.525480987041913,0.18758662558411804
steps,laplace,8,37,1.6799995254268978,2.4907583648234484,0.18120665923324136
steps,laplace,8,38,1.8892116475394924,2.6577999692261525,0.20117338684957028
steps,laplace,8,39,1.8574171051102302,2.6150589502936863,0.2023448601583116
steps,laplace,8,40,1.7534691140434746,2.5533369768011767,0.17280530718422268
steps,laplace,8,41,1.9844024533581837,2.746967941870764,0.189619106520166
steps,laplace,8,42,1.902167993641506,2.719459332053701,0.1820661631892398
steps,laplace,8,43,2.0649555980980714,2.7818877954397787,0.1893988688042806
steps,laplace,8,44,1.9161779008428907,2.751668282408889,0.17240543098143626
steps,laplace,8,45,2.129614568258783,2.9049374762837648,0.19741990421709393
steps,laplace,8,46,2.0298516765659653,2.9290852976978687,0.18516742752853704
steps,laplace,8,47,2.3434813164809407,3.0856501162371783,0.18997379200470269
steps,laplace,8,48,2.1782068349630777,2.9736396332744373,0.18489627965623745
steps,laplace,8,49,2.3692177610583385,3.2113228946696424,0.18761373496278794
steps,laplace,8,50,2.453096677382518,3.243959387271508,0.18592616461607342
steps,laplace,8,51,2.345479883528328,3.205628407970407,0.19949623571634423
steps,laplace,8,52,2.490606838188552,3.308744731887134,0.1943549888888399
steps,laplace,8,53,2.4197465015200508,3.2921230545590583,0.18593902167694762
steps,laplace,8,54,2.4639146652880157,3.310264060426884,0.18489321448024978
steps,laplace,8,55,2.461270849032756,3.2550321657051375,0.18474876735262957
steps,laplace,8,56,2.5801577790354537,3.40392907830467,0.18572396958014248
steps,laplace,8,57,2.746106660575422,3.5220187363593958,0.1913153934075488
steps,laplace,8,58,2.707007263135825,3.599529085376737,0.18129276702463837
steps,laplace,8,59,2.696643416346209,3.524280299312165,0.18911257160833553
steps,laplace,8,60,2.779780519275649,3.660539679431033,0.1910458907890608
steps,laplace,8,61,2.668709800679893,3.53001449118479,0.18183460367546136
steps,laplace,8,62,3.0642299524292875,3.8357426227378673,0.1892756774107163
steps,laplace,8,63,2.9912491563058587,3.823828119354764,0.18789143322992435
steps,laplace,8,64,3.0597110668224277,3.9087548293195873,0.18598426020167724
steps,laplace,8,65,2.888413219085825,3.770146833303867,0.1790120557324549
steps,laplace,8,66,3.091545385710414,3.97379848162407,0.18624379304893732
steps,laplace,8,67,2.992487009666985,3.9094665744426997,0.18108531699087674
steps,laplace,8,68,3.1386820973033993,4.029061329334793,0.18171290550539804
steps,laplace,8,69,3.18309373239409,4.067099111144857,0.18334692278108244
steps,laplace,8,70,3.2296296205364654,4.1737158961953895,0.183988542079492
steps,laplace,8,71,3.169550695060525,4.0663615845642385,0.17679832976366255
steps,laplace,16,1,0.02416134191221548,0.21477871127248632,inf
steps,laplace,16,2,0.0189561868556549,0.26099248585512547,inf
steps,laplace,16,3,0.05027656719859638,0.3654859628212948,0.152984879307083
steps,laplace,16,4,0.09918250866722018,0.3676465217046393,0.15876024337484446
steps,laplace,16,5,0.0382791619095179,0.45264684473019046,0.13788864643350096
steps,laplace,16,6,0.0849326897338997,0.49831418529083465,0.12096302177466108
steps,laplace,16,7,0.09259949686301909,0.5402931268180741,0.1293077713915463
steps,laplace,16,8,0.10134968566326741,0.6265152676465657,0.12422759034862418
steps,laplace,16,9,0.10703512861312392,0.6302180678945901,0.12696820363490047
steps,laplace,16,10,0.20364717367367008,0.7211890916294252,0.13976140543416601
steps,laplace,16,11,0.17198222657239182,0.7648211618785999,0.134740075921208
steps,laplace,16,12,0.2109763244022119,0.7327974972274293,0.11808566768445956
steps,laplace,16,13,0.29713681582142004,0.8389873064447191,0.13031850636675063
steps,laplace,16,14,0.26030175969034386,0.8365752229869502,0.13349695618637686
steps,laplace,16,15,0.28078620306935004,0.8712340851724504,0.12766605962775573
steps,laplace,16,16,0.2823160245328021,0.9128141825328097,0.12075968867513445
steps,laplace,16,17,0.2734535416780599,0.9741713741567357,0.11833519908908993
steps,laplace,16,18,0.3615101665506358,0.9860485510201418,0.1175266362395152
steps,laplace,16,19,0.3439575231419372,0.9691040284491577,0.11502869477714597
steps,laplace,16,20,0.30876070235371045,1.0490531998723334,0.12533635858501085
steps,laplace,16,21,0.34817980702318957,1.0420298933079193,0.11665238537518585
steps,laplace,16,22,0.33330735263063277,1.060947584688487,0.10846708351502962
steps,laplace,16,23,0.4123370907947391,1.1271529544913315,0.11933751205638761
steps,laplace,16,24,0.3852652675531376,1.1362782134573055,0.11923602276508535
steps,laplace,16,25,0.47774535319553896,1.1866730305558058,0.12141219863445425
steps,laplace,16,26,0.3596729334927108,1.1263130524725125,0.1081427607106105
steps,laplace,16,27,0.41333915494878093,1.232810000846405,0.1218700151106582
steps,laplace,16,28,0.567369166734359,1.257134165493812,0.10917930842309356
steps,laplace,16,29,0.47951274094476054,1.255225144058241,0.11188826457726697
steps,laplace,16,30,0.5072386642554065,1.3835045992246136,0.12444993635263575
steps,laplace,16,31,0.5053717031498743,1.3314384159686603,0.12184229597156218
steps,laplace,16,32,0.6793832012839156,1.4672668465718546,0.12674444870660087
steps,laplace,16,33,0.568562481374684,1.4100985095140286,0.11004574008897088
steps,laplace,16,34,0.6989807889334925,1.4895533088273927,0.1128489198689063
steps,laplace,16,35,0.674523411511181,1.4722285191124613,0.11894278902629314
steps,laplace,16,36,0.6223007332538021,1.4460582149295291,0.1138781546611218
steps,laplace,16,37,0.6909534924885525,1.5383885952394467,0.113022724673897
steps,laplace,16,38,0.6312126620192303,1.5265730780802478,0.11715769512648641
steps,laplace,16,39,0.7181689083928112,1.6036014993222125,0.1147599636057703
steps,laplace,16,40,0.6453547150756397,1.4816103163137018,0.10773137603731156
steps,laplace,16,41,0.6825495421651603,1.5401429201271757,0.10286103031679236
steps,laplace,16,42,0.7026175026500783,1.618541696733344,0.10530372491328459
steps,laplace,16,43,0.7630806243676178,1.663240128489179,0.11186067832590085
steps,laplace,16,44,0.6985525867408798,1.6188279942406953,0.10414114396962988
steps,laplace,16,45,0.8774908551548682,1.780480158090318,0.11569034967188004
steps,laplace,16,46,0.8050005809034332,1.7694180030191962,0.1159983447462734
steps,laplace,16,47,0.8703321904478252,1.7211844124801008,0.10392069155357404
steps,laplace,16,48,0.7924427007819932,1.765585316685702,0.10572113521678347
steps,laplace,16,49,0.8549001677517559,1.790905885530713,0.10175071673862199
steps,laplace,16,50,0.8571532233067352,1.783028131906138,0.10991106596177269
steps,laplace,16,51,0.959719437377407,1.8955945766117304,0.11074407500602927
steps,laplace,16,52,0.9028198940732668,1.818397833282327,0.1090002050885374
steps,laplace,16,53,0.9445706626815629,1.8799144695672396,0.1074396888028895
steps,laplace,16,54,0.9200118604459074,1.8605111497927784,0.10188959950700967
steps,laplace,16,55,1.0430582783817264,2.0035419635721454,0.1075002130665708
steps,laplace,16,56,0.9353542866132196,1.88928777865647,0.10670143753232161
steps,laplace,16,57,1.0058717648832884,1.954856808974537,0.10277437853146784
steps,laplace,16,58,1.0878405752886517,2.0259216249863927,0.1088659987561406
steps,laplace,16,59,0.9731090047022342,2.0270297376567146,0.10594627207031912
steps,laplace,16,60,1.0102861940076688,2.0836262740928726,0.10726342682673222
steps,laplace,16,61,1.0057899727264066,2.0413103297072364,0.10007592340282614
steps,laplace,16,62,1.1926383349512841,2.2228426810534128,0.10870373164004768
steps,laplace,16,63,1.0819684578953601,2.0931899931605007,0.10147744834313802
steps,laplace,16,64,1.184393057481602,2.1825298526452785,0.10253316401540621
steps,laplace,16,65,1.1254659092825101,2.134405408169406,0.10203344178378985
steps,laplace,16,66,1.0848656170964612,2.129622544118937,0.10067492342731998
steps,laplace,16,67,1.1450219742326,2.143147568728256,0.09925871225793802
steps,laplace,16,68,1.211566755932406,2.251264023137292,0.10301256749417095
steps,laplace,16,69,1.2645956244108396,2.343789644721585,0.10515048443610461
steps,laplace,16,70,1.2018929346373353,2.3184406786299987,0.10350962888802735
steps,laplace,16,71,1.252425364486498,2.266579020179522,0.09854691392084877
steps,laplace,32,1,-0.0006343562072058644,0.13463501286549842,inf
steps,laplace,32,2,0.00484800944429232,0.21497129842667415,0.12293683791175955
steps,laplace,32,3,0.0055127314058207085,0.28787070922070646,0.11485830479374334
steps,laplace,32,4,-0.008422700985117212,0.27753014288466205,0.09967333589192887
steps,laplace,32,5,0.04341909304612672,0.37241706260808854,0.1139821397988682
steps,laplace,32,6,0.03357742939541999,0.33350771855229544,0.08421345205850102
steps,laplace,32,7,0.04170887898160956,0.38375355671970013,0.09399817270853644
steps,laplace,32,8,0.03879995208099055,0.44324482864254,0.08624643950308794
steps,laplace,32,9,0.05944898469739548,0.46361368861307906,0.10227436747536764
steps,laplace,32,10,0.06259220363851556,0.4707450824652348,0.0893297164764493
steps,laplace,32,11,0.03902654881097755,0.5247586030066411,0.08465310266436801
steps,laplace,32,12,0.08384182309971497,0.5638013399170204,0.08865509227373228
steps,laplace,32,13,0.07014732111534494,0.5417760713251509,0.08265883431663015
steps,laplace,32,14,0.068330709933986,0.5767836635007761,0.0819663291411957
steps,laplace,32,15,0.08962490956680236,0.6039826120707668,0.08606092992942219
steps,laplace,32,16,0.12716523302175425,0.6479961632660426,0.08781021568634474
steps,laplace,32,17,0.07388857411265769,0.6753875769293548,0.08343028150449014
steps,laplace,32,18,0.08392798137430486,0.6636551797375405,0.08145523306744132
steps,laplace,32,19,0.08313945350283969,0.6749010995142808,0.07968600292747723
steps,laplace,32,20,0.12680153120304347,0.7196423481584552,0.08370827968301717
steps,laplace,32,21,0.09400633997062861,0.7032284028549297,0.07866083001702427
steps,laplace,32,22,0.14714533074146682,0.7720765754781274,0.08236674115451635
steps,laplace,32,23,0.15601334385424678,0.7500374934607831,0.07688132300019772
